date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,stock_price
2013-01-03,AAPL,2013-01-19,825.0,put,282.1,283.55,0.3032,-1.0,0.0,2.4977,0.0,542.099991
2013-01-03,AAPL,2013-01-19,830.0,put,287.1,288.55,0.3032,-1.0,0.0,2.5129,0.0,542.099991
2013-01-03,AAPL,2013-01-19,835.0,put,292.1,293.5,0.3032,-1.0,0.0,2.528,0.0,542.099991
2013-01-03,AAPL,2013-01-19,840.0,put,297.1,298.5,0.3032,-1.0,0.0,2.5432,0.0,542.099991
2013-01-03,AAPL,2013-01-19,845.0,put,302.1,303.5,0.3032,-1.0,0.0,2.5583,0.0,542.099991
2013-01-03,AAPL,2013-01-19,850.0,put,307.1,308.5,0.3032,-1.0,0.0,2.5735,0.0,542.099991
2013-01-03,AAPL,2013-01-19,855.0,put,312.05,313.5,0.3032,-1.0,0.0,2.5886,0.0,542.099991
2013-01-03,AAPL,2013-01-19,860.0,put,317.1,318.5,0.3032,-1.0,0.0,2.6037,0.0,542.099991
2013-01-03,AAPL,2013-01-19,865.0,put,322.05,323.5,0.3032,-1.0,0.0,2.6189,0.0,542.099991
2013-01-03,AAPL,2013-01-19,870.0,put,327.1,328.5,0.3032,-1.0,0.0,2.634,0.0,542.099991
2013-01-03,AAPL,2013-01-19,875.0,put,332.1,333.5,0.3032,-1.0,0.0,2.6492,0.0,542.099991
2013-01-03,AAPL,2013-01-19,880.0,put,337.1,338.5,0.3032,-1.0,0.0,2.6643,0.0,542.099991
2013-01-03,AAPL,2013-01-19,885.0,put,342.1,343.5,0.3032,-1.0,0.0,2.6793,0.0,542.099991
2013-01-03,AAPL,2013-01-19,890.0,put,347.1,348.5,0.3032,-1.0,0.0,2.6946,0.0,542.099991
2013-01-03,AAPL,2013-01-19,895.0,put,352.1,353.55,0.3032,-1.0,0.0,2.7097,0.0,542.099991
2013-01-03,AAPL,2013-01-19,900.0,put,357.1,358.5,0.3032,-1.0,0.0,2.7249,0.0,542.099991
2013-01-03,AAPL,2013-01-19,905.0,put,362.1,363.6,0.3032,-1.0,0.0,2.74,0.0,542.099991
2013-01-03,AAPL,2013-01-19,910.0,put,367.1,368.5,0.3032,-1.0,0.0,2.7551,0.0,542.099991
2013-01-03,AAPL,2013-01-19,915.0,put,372.1,373.5,0.3032,-1.0,0.0,2.7703,0.0,542.099991
2013-01-03,AAPL,2013-01-19,920.0,put,377.1,378.5,0.3032,-1.0,0.0,2.7854,0.0,542.099991
2013-01-03,AAPL,2013-01-19,925.0,put,382.1,383.5,0.3032,-1.0,0.0,2.8005,0.0,542.099991
2013-01-03,AAPL,2013-01-19,930.0,put,387.1,388.5,0.3032,-1.0,0.0,2.8157,0.0,542.099991
2013-01-03,AAPL,2013-01-19,935.0,put,392.1,393.6,0.3032,-1.0,0.0,2.8308,0.0,542.099991
2013-01-03,AAPL,2013-01-19,940.0,put,397.1,398.6,0.3032,-1.0,0.0,2.846,0.0,542.099991
2013-01-03,AAPL,2013-01-19,945.0,put,402.1,403.6,0.3032,-1.0,0.0,2.8611,0.0,542.099991
2013-01-03,AAPL,2013-01-19,950.0,put,407.1,408.6,0.3032,-1.0,0.0,2.8762,0.0,542.099991
2013-01-03,AAPL,2013-01-19,955.0,put,412.15,413.6,0.3032,-1.0,0.0,2.8914,0.0,542.099991
2013-01-03,AAPL,2013-01-19,960.0,put,417.1,418.6,0.3032,-1.0,0.0,2.9065,0.0,542.099991
2013-01-03,AAPL,2013-01-19,965.0,put,422.15,423.6,0.3032,-1.0,0.0,2.9216,0.0,542.099991
2013-01-03,AAPL,2013-01-19,970.0,put,427.1,428.6,0.3032,-1.0,0.0,2.9368,0.0,542.099991
2013-01-03,AAPL,2013-01-19,975.0,put,432.1,433.6,0.3032,-1.0,0.0,2.9519,0.0,542.099991
2013-01-03,AAPL,2013-01-19,980.0,put,437.1,438.6,0.3032,-1.0,0.0,2.9671,0.0,542.099991
2013-01-03,AAPL,2013-01-19,985.0,put,442.1,443.6,0.3032,-1.0,0.0,2.9822,0.0,542.099991
2013-01-03,AAPL,2013-01-19,990.0,put,447.1,448.6,0.3032,-1.0,0.0,2.9973,0.0,542.099991
2013-01-03,AAPL,2013-01-19,995.0,put,452.1,453.6,0.3032,-1.0,0.0,3.0125,0.0,542.099991
2013-01-03,AAPL,2013-01-19,1000.0,put,457.1,458.6,0.3032,-1.0,0.0,3.0276,0.0,542.099991
2013-01-03,AAPL,2013-01-19,1010.0,put,467.1,468.5,0.3032,-1.0,0.0,3.0579,0.0,542.099991
2013-01-03,AAPL,2013-01-19,1020.0,put,477.1,478.5,0.3032,-1.0,0.0,3.0882,0.0,542.099991
2013-01-03,AAPL,2013-01-19,1030.0,put,487.1,488.5,0.3032,-1.0,0.0,3.1184,0.0,542.099991
2013-01-03,AAPL,2013-01-19,1040.0,put,497.1,498.5,0.3032,-1.0,0.0,3.1487,0.0,542.099991
2013-01-03,AAPL,2013-01-19,1050.0,put,507.1,508.5,0.3032,-1.0,0.0,3.179,0.0,542.099991
2013-01-03,AAPL,2013-01-25,420.0,call,122.45,123.45,0.5506,0.9764,0.0008,-35.5728,7.291,542.099991
2013-01-03,AAPL,2013-01-25,430.0,call,112.5,113.55,0.5165,0.9725,0.0009,-37.8925,8.292,542.099991
2013-01-03,AAPL,2013-01-25,440.0,call,102.9,103.8,0.511,0.9601,0.0013,-50.4942,11.262,542.099991
2013-01-03,AAPL,2013-01-25,445.0,call,97.85,98.95,0.4905,0.9578,0.0014,-50.8114,11.8056,542.099991
2013-01-03,AAPL,2013-01-25,450.0,call,93.25,94.2,0.4951,0.9471,0.0017,-61.189,14.1469,542.099991
2013-01-03,AAPL,2013-01-25,455.0,call,88.45,89.45,0.4862,0.9395,0.0019,-66.6568,15.72,542.099991
2013-01-03,AAPL,2013-01-25,460.0,call,83.65,84.7,0.4755,0.9316,0.0021,-71.6194,17.2933,542.099991
2013-01-03,AAPL,2013-01-25,465.0,call,78.75,80.05,0.4625,0.9236,0.0023,-75.7443,18.8216,542.099991
2013-01-03,AAPL,2013-01-25,470.0,call,74.45,75.4,0.4646,0.908,0.0027,-87.2694,21.6393,542.099991
2013-01-03,AAPL,2013-01-25,475.0,call,69.9,70.8,0.4571,0.8948,0.003,-94.5672,23.8627,542.099991
2013-01-03,AAPL,2013-01-25,480.0,call,65.45,66.3,0.4511,0.8793,0.0034,-102.8077,26.3185,542.099991
2013-01-03,AAPL,2013-01-25,485.0,call,60.7,61.95,0.4395,0.8648,0.0038,-108.3157,28.4808,542.099991
2013-01-03,AAPL,2013-01-25,490.0,call,56.8,57.65,0.4412,0.8419,0.0042,-120.6315,31.6408,542.099991
2013-01-03,AAPL,2013-01-25,495.0,call,52.55,53.55,0.4363,0.8202,0.0046,-129.4594,34.3675,542.099991
2013-01-03,AAPL,2013-01-25,500.0,call,48.5,49.4,0.4306,0.7967,0.005,-137.6067,37.0413,542.099991
2013-01-03,AAPL,2013-01-25,505.0,call,44.7,45.45,0.4282,0.7698,0.0054,-146.9705,39.814,542.099991
2013-01-03,AAPL,2013-01-25,510.0,call,41.0,41.6,0.4239,0.7417,0.0057,-154.7351,42.3686,542.099991
2013-01-03,AAPL,2013-01-25,515.0,call,37.45,38.0,0.4211,0.711,0.0062,-162.3978,44.7884,542.099991
2013-01-03,AAPL,2013-01-25,520.0,call,34.05,34.55,0.4181,0.6787,0.0065,-168.9312,46.9484,542.099991
2013-01-03,AAPL,2013-01-25,525.0,call,30.85,31.3,0.4159,0.6445,0.0068,-174.6306,48.8116,542.099991
2013-01-03,AAPL,2013-01-25,530.0,call,27.75,28.25,0.4136,0.6092,0.0071,-178.923,50.31,542.099991
2013-01-03,AAPL,2013-01-25,535.0,call,24.85,25.3,0.41,0.5731,0.0073,-181.1597,51.4037,542.099991
2013-01-03,AAPL,2013-01-25,540.0,call,22.3,22.65,0.4096,0.536,0.0074,-183.2677,52.0707,542.099991
2013-01-03,AAPL,2013-01-25,545.0,put,22.15,22.55,0.3992,-0.5021,0.0076,-177.6573,52.2832,542.099991
2013-01-03,AAPL,2013-01-25,550.0,put,24.9,25.25,0.3978,-0.5401,0.0076,-176.0651,52.0202,542.099991
2013-01-03,AAPL,2013-01-25,555.0,put,27.75,28.2,0.3963,-0.5776,0.0075,-172.8566,51.2915,542.099991
2013-01-03,AAPL,2013-01-25,560.0,put,30.8,31.25,0.3941,-0.6147,0.0074,-167.833,50.1085,542.099991
2013-01-03,AAPL,2013-01-25,565.0,put,34.05,34.6,0.3933,-0.6502,0.0072,-162.1239,48.5339,542.099991
2013-01-03,AAPL,2013-01-25,570.0,put,37.4,38.05,0.391,-0.6851,0.0069,-154.4768,46.5534,542.099991
2013-01-03,AAPL,2013-01-25,575.0,put,41.05,41.7,0.3907,-0.7174,0.0066,-146.8406,44.3235,542.099991
2013-01-03,AAPL,2013-01-25,580.0,put,44.8,45.5,0.3897,-0.7481,0.0062,-138.0467,41.818,542.099991
2013-01-03,AAPL,2013-01-25,585.0,put,48.7,49.4,0.3884,-0.7771,0.0059,-128.4893,39.0994,542.099991
2013-01-03,AAPL,2013-01-25,590.0,put,52.75,53.5,0.3882,-0.8033,0.0054,-119.1512,36.3243,542.099991
2013-01-03,AAPL,2013-01-25,595.0,put,56.95,57.7,0.3882,-0.8273,0.005,-109.7373,33.5053,542.099991
2013-01-03,AAPL,2013-01-25,600.0,put,61.05,62.0,0.3847,-0.8515,0.0046,-98.316,30.3556,542.099991
2013-01-03,AAPL,2013-01-25,605.0,put,65.45,66.45,0.3852,-0.8708,0.0042,-89.3707,27.6081,542.099991
2013-01-03,AAPL,2013-01-25,610.0,put,69.95,70.9,0.3847,-0.8888,0.0038,-80.0825,24.8355,542.099991
2013-01-03,AAPL,2013-01-25,620.0,put,79.2,80.15,0.3873,-0.917,0.003,-64.6074,20.0269,542.099991
2013-01-03,AAPL,2013-02-01,410.0,call,132.2,133.55,0.4498,0.9891,0.0004,-13.8157,4.3465,542.099991
2013-01-03,AAPL,2013-02-01,420.0,call,122.2,123.85,0.4232,0.987,0.0005,-15.0615,5.0671,542.099991
2013-01-03,AAPL,2013-02-01,430.0,call,112.4,114.7,0.4709,0.9666,0.001,-35.3023,11.2287,542.099991
2013-01-03,AAPL,2013-02-01,440.0,call,103.1,104.25,0.4642,0.9535,0.0014,-45.1903,14.6953,542.099991
2013-01-03,AAPL,2013-02-01,450.0,call,93.65,94.7,0.4542,0.9378,0.0018,-55.3993,18.5074,542.099991
2013-01-03,AAPL,2013-02-01,460.0,call,84.5,85.45,0.4495,0.9155,0.0023,-68.9623,23.3884,542.099991
2013-01-03,AAPL,2013-02-01,465.0,call,79.85,80.85,0.4419,0.9048,0.0025,-74.0097,25.5652,542.099991
2013-01-03,AAPL,2013-02-01,470.0,call,75.15,76.25,0.4316,0.8941,0.0028,-78.0384,27.6257,542.099991
2013-01-03,AAPL,2013-02-01,475.0,call,70.9,71.7,0.4287,0.8786,0.0031,-85.3501,30.4649,542.099991
2013-01-03,AAPL,2013-02-01,480.0,call,66.3,67.5,0.4228,0.8629,0.0034,-91.4466,33.1332,542.099991
2013-01-03,AAPL,2013-02-01,485.0,call,62.35,63.3,0.4242,0.842,0.0038,-100.7737,36.4455,542.099991
2013-01-03,AAPL,2013-02-01,490.0,call,58.2,59.05,0.4192,0.8226,0.0041,-107.1908,39.2639,542.099991
2013-01-03,AAPL,2013-02-01,495.0,call,54.15,54.95,0.4148,0.8013,0.0045,-113.686,42.1199,542.099991
2013-01-03,AAPL,2013-02-01,500.0,call,50.2,50.95,0.4109,0.778,0.0047,-120.1061,44.9553,542.099991
2013-01-03,AAPL,2013-02-01,505.0,call,46.45,47.1,0.4073,0.7528,0.0051,-126.2454,47.704,542.099991
2013-01-03,AAPL,2013-02-01,510.0,call,42.8,43.45,0.4042,0.7259,0.0055,-132.0656,50.3182,542.099991
2013-01-03,AAPL,2013-02-01,515.0,call,39.35,39.9,0.4014,0.6973,0.0057,-137.3569,52.7298,542.099991
2013-01-03,AAPL,2013-02-01,520.0,call,35.95,36.6,0.3987,0.6672,0.006,-141.9217,54.8797,542.099991
2013-01-03,AAPL,2013-02-01,525.0,call,32.85,33.4,0.3968,0.6358,0.0063,-145.9735,56.7299,542.099991
2013-01-03,AAPL,2013-02-01,530.0,call,29.9,30.35,0.3948,0.6034,0.0065,-148.9829,58.2176,542.099991
2013-01-03,AAPL,2013-02-01,535.0,call,27.0,27.5,0.3922,0.5704,0.0066,-150.6945,59.314,542.099991
2013-01-03,AAPL,2013-02-01,540.0,call,24.4,24.85,0.391,0.5367,0.0067,-151.9136,59.9989,542.099991
2013-01-03,AAPL,2013-02-01,545.0,put,24.3,24.7,0.3824,-0.4979,0.0069,-147.5194,60.2535,542.099991
2013-01-03,AAPL,2013-02-01,550.0,put,26.95,27.5,0.3812,-0.5323,0.0069,-146.5461,60.0574,542.099991
2013-01-03,AAPL,2013-02-01,555.0,put,29.75,30.35,0.3792,-0.5666,0.0069,-144.0969,59.4138,542.099991
2013-01-03,AAPL,2013-02-01,560.0,put,32.8,33.4,0.378,-0.6001,0.0068,-140.9758,58.3469,542.099991
2013-01-03,AAPL,2013-02-01,565.0,put,35.95,36.65,0.3766,-0.633,0.0066,-136.8185,56.8763,542.099991
2013-01-03,AAPL,2013-02-01,570.0,put,39.35,40.05,0.376,-0.6644,0.0064,-132.1443,55.0626,542.099991
2013-01-03,AAPL,2013-02-01,575.0,put,42.8,43.55,0.374,-0.6954,0.0062,-126.1043,52.8753,542.099991
2013-01-03,AAPL,2013-02-01,580.0,put,46.55,47.25,0.3741,-0.7237,0.0059,-120.4213,50.5132,542.099991
2013-01-03,AAPL,2013-02-01,585.0,put,50.3,51.1,0.3731,-0.7513,0.0056,-113.6434,47.8653,542.099991
2013-01-03,AAPL,2013-02-01,590.0,put,54.2,55.0,0.3715,-0.7776,0.0053,-106.2376,44.9995,542.099991
2013-01-03,AAPL,2013-02-01,595.0,put,58.3,59.15,0.3721,-0.8006,0.005,-99.6906,42.205,542.099991
2013-01-03,AAPL,2013-02-01,600.0,put,62.45,63.3,0.3711,-0.8232,0.0046,-92.1298,39.1878,542.099991
2013-01-03,AAPL,2013-02-01,610.0,put,71.0,71.95,0.3691,-0.863,0.0039,-77.1174,33.124,542.099991
2013-01-03,AAPL,2013-02-01,620.0,put,79.95,81.45,0.3765,-0.8898,0.0033,-67.2654,28.4401,542.099991
2013-01-03,AAPL,2013-02-16,260.0,call,281.5,284.15,0.4409,1.0,0.0,-0.7878,0.0004,542.099991
2013-01-03,AAPL,2013-02-16,265.0,call,276.3,278.05,0.4409,1.0,0.0,-0.8036,0.0008,542.099991
2013-01-03,AAPL,2013-02-16,270.0,call,271.35,273.05,0.4409,1.0,0.0,-0.8198,0.0014,542.099991
2013-01-03,AAPL,2013-02-16,275.0,call,266.45,268.05,0.4409,1.0,0.0,-0.8369,0.0023,542.099991
2013-01-03,AAPL,2013-02-16,280.0,call,261.45,263.1,0.4409,1.0,0.0,-0.8552,0.0041,542.099991
2013-01-03,AAPL,2013-02-16,285.0,call,256.5,258.15,0.4409,1.0,0.0,-0.8754,0.0069,542.099991
2013-01-03,AAPL,2013-02-16,290.0,call,251.45,253.05,0.4409,1.0,0.0,-0.8986,0.0112,542.099991
2013-01-03,AAPL,2013-02-16,295.0,call,246.45,248.2,0.4409,1.0,0.0,-0.926,0.0178,542.099991
2013-01-03,AAPL,2013-02-16,300.0,call,241.95,243.15,0.4409,1.0,0.0,-0.9597,0.0278,542.099991
2013-01-03,AAPL,2013-02-16,305.0,call,236.4,238.5,0.4409,0.9999,0.0,-1.0023,0.0426,542.099991
2013-01-03,AAPL,2013-02-16,310.0,call,231.45,233.25,0.4409,0.9999,0.0,-1.0573,0.0641,542.099991
2013-01-03,AAPL,2013-02-16,315.0,call,226.45,228.2,0.4409,0.9999,0.0,-1.1291,0.0947,542.099991
2013-01-03,AAPL,2013-02-16,320.0,call,221.5,223.25,0.4409,0.9998,0.0,-1.2237,0.1376,542.099991
2013-01-03,AAPL,2013-02-16,325.0,call,216.4,218.55,0.4409,0.9997,0.0,-1.3483,0.1966,542.099991
2013-01-03,AAPL,2013-02-16,330.0,call,211.5,213.3,0.4409,0.9996,0.0,-1.5117,0.2765,542.099991
2013-01-03,AAPL,2013-02-16,335.0,call,206.5,208.25,0.4409,0.9994,0.0,-1.7246,0.3832,542.099991
2013-01-03,AAPL,2013-02-16,340.0,call,201.95,203.35,0.4409,0.9992,0.0,-1.9997,0.5234,542.099991
2013-01-03,AAPL,2013-02-16,345.0,call,196.45,198.6,0.4409,0.9989,0.0,-2.3517,0.7052,542.099991
2013-01-03,AAPL,2013-02-16,350.0,call,191.8,193.3,0.4409,0.9985,0.0001,-2.7974,0.9374,542.099991
2013-01-03,AAPL,2013-02-16,355.0,call,186.9,188.2,0.4409,0.9979,0.0001,-3.3554,1.2303,542.099991
2013-01-03,AAPL,2013-02-16,360.0,call,181.85,183.35,0.4409,0.9972,0.0001,-4.0462,1.5948,542.099991
2013-01-03,AAPL,2013-02-16,365.0,call,177.1,178.35,0.4409,0.9963,0.0001,-4.8919,2.0429,542.099991
2013-01-03,AAPL,2013-02-16,370.0,call,171.95,173.4,0.4409,0.9952,0.0002,-5.9158,2.5872,542.099991
2013-01-03,AAPL,2013-02-16,375.0,call,166.9,169.1,0.4409,0.9939,0.0002,-7.1417,3.2405,542.099991
2013-01-03,AAPL,2013-02-16,380.0,call,161.9,163.85,0.4409,0.9922,0.0002,-8.5937,4.0159,542.099991
2013-01-03,AAPL,2013-02-16,385.0,call,156.95,158.65,0.4409,0.9901,0.0002,-10.2952,4.926,542.099991
2013-01-03,AAPL,2013-02-16,390.0,call,151.85,153.65,0.4409,0.9876,0.0004,-12.2684,5.9828,542.099991
2013-01-03,AAPL,2013-02-16,395.0,call,146.95,148.7,0.4409,0.9847,0.0005,-14.5336,7.1974,542.099991
2013-01-03,AAPL,2013-02-16,400.0,call,142.75,143.7,0.4409,0.9812,0.0005,-17.108,8.5789,542.099991
2013-01-03,AAPL,2013-02-16,405.0,call,137.35,138.8,0.4215,0.9814,0.0005,-16.3175,8.5197,542.099991
2013-01-03,AAPL,2013-02-16,410.0,call,132.7,133.9,0.4409,0.9724,0.0008,-23.2351,11.8706,542.099991
2013-01-03,AAPL,2013-02-16,415.0,call,127.85,129.1,0.4409,0.9669,0.0009,-26.8014,13.7883,542.099991
2013-01-03,AAPL,2013-02-16,420.0,call,123.3,124.3,0.4409,0.9606,0.001,-30.7033,15.8874,542.099991
2013-01-03,AAPL,2013-02-16,425.0,call,118.25,119.3,0.4297,0.9573,0.0011,-31.9284,16.9732,542.099991
2013-01-03,AAPL,2013-02-16,430.0,call,113.4,114.6,0.4246,0.9514,0.0013,-34.8668,18.8176,542.099991
2013-01-03,AAPL,2013-02-16,435.0,call,108.55,109.65,0.413,0.9474,0.0014,-36.0997,20.0503,542.099991
2013-01-03,AAPL,2013-02-16,440.0,call,104.0,105.0,0.415,0.9374,0.0016,-41.4218,23.0002,542.099991
2013-01-03,AAPL,2013-02-16,445.0,call,99.05,100.25,0.4029,0.9324,0.0017,-42.6655,24.4201,542.099991
2013-01-03,AAPL,2013-02-16,450.0,call,94.75,95.5,0.4043,0.9206,0.002,-48.2558,27.6221,542.099991
2013-01-03,AAPL,2013-02-16,455.0,call,89.95,91.05,0.3981,0.9112,0.0022,-51.5796,30.0355,542.099991
2013-01-03,AAPL,2013-02-16,460.0,call,85.65,86.5,0.3973,0.8981,0.0023,-56.8304,33.239,542.099991
2013-01-03,AAPL,2013-02-16,465.0,call,81.1,82.0,0.3914,0.8864,0.0026,-60.452,35.9403,542.099991
2013-01-03,AAPL,2013-02-16,470.0,call,76.75,77.65,0.3887,0.8719,0.0028,-65.2402,39.1215,542.099991
2013-01-03,AAPL,2013-02-16,475.0,call,72.55,73.35,0.3866,0.8557,0.0031,-70.2732,42.4336,542.099991
2013-01-03,AAPL,2013-02-16,480.0,call,68.3,69.1,0.3825,0.8393,0.0034,-74.5809,45.5712,542.099991
2013-01-03,AAPL,2013-02-16,485.0,call,64.1,64.95,0.3783,0.8217,0.0037,-78.7835,48.7252,542.099991
2013-01-03,AAPL,2013-02-16,490.0,call,60.15,60.8,0.3748,0.8023,0.004,-83.1123,51.9349,542.099991
2013-01-03,AAPL,2013-02-16,495.0,call,56.2,57.0,0.3733,0.7804,0.0042,-87.9581,55.2412,542.099991
2013-01-03,AAPL,2013-02-16,500.0,call,52.5,53.15,0.3706,0.7579,0.0045,-92.1698,58.3428,542.099991
2013-01-03,AAPL,2013-02-16,505.0,call,48.8,49.45,0.3675,0.7342,0.0047,-95.8697,61.2591,542.099991
2013-01-03,AAPL,2013-02-16,510.0,call,45.3,45.95,0.3656,0.709,0.005,-99.6379,64.0448,542.099991
2013-01-03,AAPL,2013-02-16,515.0,call,41.9,42.45,0.3626,0.6828,0.0053,-102.6107,66.5427,542.099991
2013-01-03,AAPL,2013-02-16,520.0,call,38.75,39.25,0.362,0.655,0.0054,-105.8753,68.8179,542.099991
2013-01-03,AAPL,2013-02-16,525.0,call,35.7,36.15,0.36,0.6267,0.0056,-108.1785,70.7242,542.099991
2013-01-03,AAPL,2013-02-16,530.0,call,32.75,33.2,0.3583,0.5977,0.0057,-109.9361,72.2699,542.099991
2013-01-03,AAPL,2013-02-16,535.0,call,29.95,30.4,0.3565,0.5681,0.0059,-111.0855,73.427,542.099991
2013-01-03,AAPL,2013-02-16,540.0,call,27.4,27.75,0.3554,0.5382,0.006,-111.8237,74.1751,542.099991
2013-01-03,AAPL,2013-02-16,545.0,put,28.95,29.25,0.3714,-0.49,0.0057,-115.6267,74.4929,542.099991
2013-01-03,AAPL,2013-02-16,550.0,put,31.65,32.0,0.3706,-0.5186,0.0057,-115.2619,74.4352,542.099991
2013-01-03,AAPL,2013-02-16,555.0,put,34.55,34.9,0.3705,-0.5468,0.0057,-114.4688,74.0024,542.099991
2013-01-03,AAPL,2013-02-16,560.0,put,37.55,37.95,0.3701,-0.5746,0.0057,-113.0834,73.2089,542.099991
2013-01-03,AAPL,2013-02-16,565.0,put,40.7,41.15,0.37,-0.6018,0.0056,-111.2024,72.0762,542.099991
2013-01-03,AAPL,2013-02-16,570.0,put,44.0,44.45,0.3699,-0.6283,0.0055,-108.8665,70.6306,542.099991
2013-01-03,AAPL,2013-02-16,575.0,put,47.5,48.0,0.3711,-0.6532,0.0053,-106.5777,68.9521,542.099991
2013-01-03,AAPL,2013-02-16,580.0,put,51.05,51.55,0.3711,-0.6779,0.0052,-103.4135,66.979,542.099991
2013-01-03,AAPL,2013-02-16,585.0,put,54.7,55.4,0.3724,-0.7008,0.005,-100.4184,64.8667,542.099991
2013-01-03,AAPL,2013-02-16,590.0,put,58.5,59.15,0.3725,-0.7234,0.0047,-96.6993,62.5095,542.099991
2013-01-03,AAPL,2013-02-16,595.0,put,62.5,63.2,0.3751,-0.7431,0.0046,-93.699,60.2053,542.099991
2013-01-03,AAPL,2013-02-16,600.0,put,66.55,67.25,0.3766,-0.7625,0.0044,-90.111,57.7311,542.099991
2013-01-03,AAPL,2013-02-16,605.0,put,70.75,71.4,0.3789,-0.7802,0.0042,-86.7106,55.2758,542.099991
2013-01-03,AAPL,2013-02-16,610.0,put,74.95,75.7,0.3812,-0.7967,0.004,-83.2689,52.8096,542.099991
2013-01-03,AAPL,2013-02-16,615.0,put,79.2,80.3,0.3857,-0.8106,0.0038,-80.6296,50.5915,542.099991
2013-01-03,AAPL,2013-02-16,620.0,put,83.65,84.8,0.3903,-0.8234,0.0036,-77.9837,48.4196,542.099991
2013-01-03,AAPL,2013-02-16,625.0,put,88.05,88.95,0.3895,-0.8391,0.0034,-73.192,45.6215,542.099991
2013-01-03,AAPL,2013-02-16,630.0,put,92.55,93.55,0.3934,-0.8504,0.0032,-70.344,43.4698,542.099991
2013-01-03,AAPL,2013-02-16,635.0,put,96.95,98.35,0.3973,-0.8608,0.003,-67.5857,41.4027,542.099991
2013-01-03,AAPL,2013-02-16,640.0,put,101.75,102.7,0.4003,-0.8712,0.0028,-64.4436,39.2573,542.099991
2013-01-03,AAPL,2013-02-16,645.0,put,106.45,107.45,0.406,-0.879,0.0027,-62.5021,37.5866,542.099991
2013-01-03,AAPL,2013-02-16,650.0,put,111.15,112.15,0.4103,-0.887,0.0025,-60.0699,35.801,542.099991
2013-01-03,AAPL,2013-02-16,655.0,put,115.9,116.9,0.4153,-0.894,0.0023,-57.9942,34.198,542.099991
2013-01-03,AAPL,2013-02-16,660.0,put,120.8,121.65,0.4221,-0.8994,0.0022,-56.7003,32.9324,542.099991
2013-01-03,AAPL,2013-02-16,665.0,put,125.45,126.75,0.4294,-0.904,0.0021,-55.6653,31.8126,542.099991
2013-01-03,AAPL,2013-02-16,670.0,put,130.3,131.4,0.4329,-0.9104,0.002,-53.2293,30.2329,542.099991
2013-01-03,AAPL,2013-02-16,675.0,put,135.25,136.3,0.4416,-0.9135,0.0019,-52.858,29.4484,542.099991
2013-01-03,AAPL,2013-02-16,680.0,put,140.1,141.15,0.4474,-0.9179,0.0018,-51.4407,28.326,542.099991
2013-01-03,AAPL,2013-02-16,685.0,put,144.95,146.0,0.4527,-0.9222,0.0017,-49.9043,27.1999,542.099991
2013-01-03,AAPL,2013-02-16,690.0,put,149.7,150.95,0.457,-0.9266,0.0016,-48.071,26.0029,542.099991
2013-01-03,AAPL,2013-02-16,695.0,put,154.7,156.2,0.457,-0.9328,0.0015,-44.7757,24.3035,542.099991
2013-01-03,AAPL,2013-02-16,700.0,put,159.65,160.85,0.457,-0.9385,0.0014,-41.6252,22.6789,542.099991
2013-01-03,AAPL,2013-02-16,705.0,put,164.6,166.25,0.457,-0.9438,0.0013,-38.6208,21.13,542.099991
2013-01-03,AAPL,2013-02-16,710.0,put,169.55,171.35,0.457,-0.9487,0.0011,-35.7631,19.657,542.099991
2013-01-03,AAPL,2013-02-16,715.0,put,174.5,176.0,0.457,-0.9532,0.0011,-33.0513,18.2595,542.099991
2013-01-03,AAPL,2013-02-16,720.0,put,179.35,181.05,0.457,-0.9574,0.0011,-30.4839,16.9366,542.099991
2013-01-03,AAPL,2013-02-16,725.0,put,184.35,185.75,0.457,-0.9612,0.001,-28.0586,15.6875,542.099991
2013-01-03,AAPL,2013-02-16,730.0,put,188.85,191.05,0.457,-0.9648,0.0009,-25.7724,14.5103,542.099991
2013-01-03,AAPL,2013-02-16,735.0,put,193.6,195.7,0.457,-0.968,0.0008,-23.6217,13.4033,542.099991
2013-01-03,AAPL,2013-02-16,740.0,put,198.8,201.0,0.457,-0.971,0.0008,-21.6025,12.3645,542.099991
2013-01-03,AAPL,2013-02-16,745.0,put,203.75,205.9,0.457,-0.9737,0.0007,-19.7103,11.3914,542.099991
2013-01-03,AAPL,2013-02-16,750.0,put,208.65,210.6,0.457,-0.9762,0.0007,-17.9404,10.4816,542.099991
2013-01-03,AAPL,2013-02-16,755.0,put,213.7,215.85,0.457,-0.9785,0.0005,-16.2877,9.6326,542.099991
2013-01-03,AAPL,2013-02-16,760.0,put,218.65,220.85,0.457,-0.9805,0.0005,-14.7472,8.8417,542.099991
2013-01-03,AAPL,2013-02-16,765.0,put,223.65,225.8,0.457,-0.9824,0.0005,-13.3136,8.1062,542.099991
2013-01-03,AAPL,2013-02-16,770.0,put,228.65,230.85,0.457,-0.9841,0.0005,-11.9815,7.4234,542.099991
2013-01-03,AAPL,2013-02-16,775.0,put,233.6,235.75,0.457,-0.9857,0.0004,-10.7456,6.7904,542.099991
2013-01-03,AAPL,2013-02-16,780.0,put,238.65,240.8,0.457,-0.9871,0.0004,-9.6007,6.2045,542.099991
